Datasource,Campaign,Daily,Clicks,Impressions
Twitter Ads,SN_OnlineSchnäppchen_Saeco_Kaffeevollautomat,12/05/19,18,432
Twitter Ads,SN_OnlineSchnäppchen_Tefal Raclette-Grill,11/29/19,6,173
Twitter Ads,SN_OnlineSchnäppchen_Tefal Raclette-Grill,11/30/19,10,377
Twitter Ads,SN_OnlineSchnäppchen_Tefal Raclette-Grill,12/01/19,18,494
Twitter Ads,SN_OnlineSchnäppchen_Tefal Raclette-Grill,12/02/19,4,182
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,08/28/19,20,286
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,08/29/19,14,177
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,08/30/19,11,120
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,08/31/19,11,164
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/01/19,13,162
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/02/19,14,223
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/03/19,14,81
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/04/19,13,193
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/05/19,14,159
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/06/19,13,134
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/07/19,12,124
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/08/19,12,92
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/09/19,14,110
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/10/19,10,107
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/11/19,15,170
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/12/19,10,169
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/13/19,11,153
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/14/19,10,203
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/15/19,11,174
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/16/19,9,108
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/17/19,6,122
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/18/19,7,182
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/19/19,7,179
Twitter Ads,SN_OnlineSchnäppchen_Trendline Kaltschaummatratze,09/20/19,3,39
Twitter Ads,SN_Online-Special_Dyson Staubsauger,08/09/19,43,587
Twitter Ads,SN_Online-Special_Dyson Staubsauger,08/10/19,50,795
Twitter Ads,SN_Online-Special_Dyson Staubsauger,08/11/19,42,914
Twitter Ads,SN_Online-Special_Dyson Staubsauger,08/12/19,48,769
Twitter Ads,SN_Online-Special_Dyson Staubsauger,08/13/19,8,271
Twitter Ads,SN_Online-Special_Esprit Buggy,08/09/19,55,472
Twitter Ads,SN_Online-Special_Esprit Buggy,08/10/19,44,475
Twitter Ads,SN_Online-Special_Esprit Buggy,08/11/19,32,273
Twitter Ads,SN_Online-Special_Esprit Buggy,08/12/19,21,150
Twitter Ads,SN_Online-Special_Esprit Buggy,08/13/19,18,144
Twitter Ads,SN_Online-Special_Esprit Buggy,08/14/19,17,189
Twitter Ads,SN_Online-Special_Esprit Buggy,08/15/19,10,109
Twitter Ads,SN_Online-Special_Esprit Buggy,08/16/19,12,96
Twitter Ads,SN_Online-Special_Esprit Buggy,08/17/19,14,123
Twitter Ads,SN_Online-Special_Esprit Buggy,08/18/19,12,170
Twitter Ads,SN_Online-Special_Esprit Buggy,08/19/19,8,124
Twitter Ads,SN_Online-Special_Esprit Buggy,08/20/19,14,119
Twitter Ads,SN_Online-Special_Esprit Buggy,08/21/19,10,106
Twitter Ads,SN_Online-Special_Esprit Buggy,08/22/19,10,142
Twitter Ads,SN_Online-Special_LG Fernseher,09/03/19,2,29
Twitter Ads,SN_Partner,11/26/19,1,15
Twitter Ads,SN_Partner,11/27/19,2,78
Twitter Ads,SN_Partner,11/28/19,3,59
Twitter Ads,SN_Partner,11/29/19,2,75
Twitter Ads,SN_Partner,11/30/19,1,36
Twitter Ads,SN_Partner,12/01/19,1,34
Twitter Ads,SN_Partner,12/02/19,11,137
Twitter Ads,SN_Partner,12/03/19,2,93
Twitter Ads,SN_Partner,12/04/19,2,50
Twitter Ads,SN_Partner,12/05/19,7,54
Twitter Ads,SN_Partner,12/06/19,3,67
Twitter Ads,SN_Partner,12/07/19,3,46
Twitter Ads,SN_Partner,12/08/19,1,36
Twitter Ads,SN_Partner,12/09/19,6,157
Twitter Ads,SN_Partner,12/10/19,3,85
Twitter Ads,SN_Partner,12/11/19,0,49
Twitter Ads,SN_Partner,12/12/19,3,38
Twitter Ads,SN_Partner,12/13/19,1,33
Twitter Ads,SN_Partner,12/14/19,1,30
Twitter Ads,SN_Partner,12/15/19,2,14
Twitter Ads,SN_Partner,12/16/19,50,748
Twitter Ads,SN_Partner,12/17/19,37,627
Twitter Ads,SN_Partner,12/18/19,13,244
Twitter Ads,SN_Partner,12/19/19,6,96
Twitter Ads,SN_Partner,12/20/19,3,105
Twitter Ads,SN_Partner,12/21/19,5,85
Twitter Ads,SN_Partner,12/22/19,5,53
Twitter Ads,SN_Partner,12/23/19,1,61
Twitter Ads,SN_Partner,12/24/19,0,30
Twitter Ads,SN_Partner,12/25/19,2,31
Twitter Ads,SN_Partner,12/26/19,1,38
Twitter Ads,SN_Partner,12/27/19,2,37
Twitter Ads,SN_Partner,12/28/19,4,44
Twitter Ads,SN_Partner,12/29/19,5,45
Twitter Ads,SN_Partner,12/30/19,3,49
Twitter Ads,SN_Partner,12/31/19,2,22
Twitter Ads,SN_Partner,01/01/20,2,27
Twitter Ads,SN_Partner,01/02/20,2,28
Twitter Ads,SN_Partner,01/03/20,2,42
Twitter Ads,SN_Partner,01/04/20,1,37
Twitter Ads,SN_Partner,01/05/20,3,34
Twitter Ads,SN_Partner,01/06/20,1,29
Twitter Ads,SN_Partner,01/07/20,1,46
Twitter Ads,SN_Partner,01/08/20,2,50
Twitter Ads,SN_Partner,01/09/20,3,69
Twitter Ads,SN_Partner,01/10/20,2,36
Twitter Ads,SN_Partner,01/11/20,0,40
Twitter Ads,SN_Partner,01/12/20,1,38
Twitter Ads,SN_Partner,01/13/20,2,60
Twitter Ads,SN_Partner,01/14/20,4,53
Twitter Ads,SN_Partner,01/15/20,0,26
Twitter Ads,SN_Partner,01/16/20,1,54
Twitter Ads,SN_Partner,01/17/20,0,46
Twitter Ads,SN_Partner,01/18/20,4,39
Twitter Ads,SN_Partner,01/19/20,3,24
Twitter Ads,SN_Partner,01/20/20,2,47
Twitter Ads,SN_Partner,01/21/20,0,23
Twitter Ads,SN_Partner,01/22/20,2,48
Twitter Ads,SN_Partner,01/23/20,2,41
Twitter Ads,SN_Partner,01/24/20,1,44
Twitter Ads,SN_Partner,01/25/20,2,21
Twitter Ads,SN_Partner,01/26/20,1,36
Twitter Ads,SN_Partner,01/27/20,1,40
Twitter Ads,SN_Partner,01/28/20,3,37
Twitter Ads,SN_Partner,01/29/20,1,39
Twitter Ads,SN_Partner,01/30/20,2,39
Twitter Ads,SN_Partner,01/31/20,0,42
Twitter Ads,SN_Partner,02/01/20,2,29
Twitter Ads,SN_Partner,02/02/20,1,34
Twitter Ads,SN_Partner,02/03/20,5,43
Twitter Ads,SN_Partner,02/04/20,1,53
Twitter Ads,SN_Partner,02/05/20,3,51
Twitter Ads,SN_Partner,02/06/20,2,48
Twitter Ads,SN_Partner,02/07/20,2,44
Twitter Ads,SN_Partner,02/08/20,0,23
Twitter Ads,SN_Partner,02/09/20,2,11
Twitter Ads,SN_Partner,02/10/20,1,31
Twitter Ads,SN_Partner,02/11/20,0,26
Twitter Ads,SN_Partner,02/12/20,1,20
Twitter Ads,SN_Partner,02/13/20,2,40
Twitter Ads,SN_Partner,02/14/20,1,5
Twitter Ads,SN_Specials,01/02/19,0,1
Twitter Ads,SN_Specials,01/04/19,3,23
Twitter Ads,SN_Specials,01/05/19,1,28
Twitter Ads,SN_Specials,01/06/19,3,34
Twitter Ads,SN_Specials,01/07/19,6,50
Twitter Ads,SN_Specials,01/08/19,2,27
Twitter Ads,SN_Specials,01/09/19,2,48
Twitter Ads,SN_Specials,01/10/19,2,33
Twitter Ads,SN_Specials,01/11/19,2,30
Twitter Ads,SN_Specials,01/12/19,0,48
Twitter Ads,SN_Specials,01/13/19,2,42
Twitter Ads,SN_Specials,01/14/19,1,51
Twitter Ads,SN_Specials,01/15/19,4,27
Twitter Ads,SN_Specials,01/16/19,0,35
Twitter Ads,SN_Specials,01/17/19,1,22
Twitter Ads,SN_Specials,01/18/19,2,36
Twitter Ads,SN_Specials,01/19/19,2,16
Twitter Ads,SN_Specials,01/20/19,3,21
Twitter Ads,SN_Specials,01/21/19,0,39
Twitter Ads,SN_Specials,01/22/19,0,44
Twitter Ads,SN_Specials,01/23/19,0,41
Twitter Ads,SN_Specials,01/24/19,0,48
Twitter Ads,SN_Specials,01/25/19,0,40
Twitter Ads,SN_Specials,01/26/19,1,26
Twitter Ads,SN_Specials,01/27/19,3,30
Twitter Ads,SN_Specials,01/28/19,1,38
Twitter Ads,SN_Specials,01/29/19,1,46
Twitter Ads,SN_Specials,01/30/19,0,30
Twitter Ads,SN_Specials,01/31/19,0,31
Twitter Ads,SN_Specials,02/01/19,0,37
Twitter Ads,SN_Specials,02/02/19,1,29
Twitter Ads,SN_Specials,02/03/19,1,24
Twitter Ads,SN_Specials,02/04/19,0,45
Twitter Ads,SN_Specials,02/05/19,0,29
Twitter Ads,SN_Specials,02/06/19,2,24
Twitter Ads,SN_Specials,02/07/19,0,21
Twitter Ads,SN_Specials,02/08/19,1,33
Twitter Ads,SN_Specials,02/09/19,1,11
Twitter Ads,SN_Specials,02/10/19,0,24
Twitter Ads,SN_Specials,02/11/19,0,36
Twitter Ads,SN_Specials,02/12/19,0,38
Twitter Ads,SN_Specials,02/13/19,2,25
Twitter Ads,SN_Specials,02/14/19,0,33
Twitter Ads,SN_Specials,02/15/19,1,220
Twitter Ads,SN_Specials,02/16/19,0,43
Twitter Ads,SN_Specials,02/17/19,0,8
Twitter Ads,SN_Specials,02/18/19,1,18
Twitter Ads,SN_Specials,02/19/19,0,18
Twitter Ads,SN_Specials,02/20/19,0,21
Twitter Ads,SN_Specials,02/21/19,0,17
Twitter Ads,SN_Specials,02/22/19,0,15
Twitter Ads,SN_Specials,02/23/19,1,10
Twitter Ads,SN_Specials,02/24/19,0,14
Twitter Ads,SN_Specials,02/25/19,0,16
Twitter Ads,SN_Specials,02/26/19,1,18
Twitter Ads,SN_Specials,02/27/19,0,11
Twitter Ads,SN_Specials,02/28/19,0,17
Twitter Ads,SN_Specials,03/01/19,0,42
Twitter Ads,SN_Specials,03/02/19,1,17
Twitter Ads,SN_Specials,03/03/19,1,39
Twitter Ads,SN_Specials,03/04/19,0,24
Twitter Ads,SN_Specials,03/05/19,0,38
Twitter Ads,SN_Specials,03/06/19,1,27
Twitter Ads,SN_Specials,03/07/19,1,13
Twitter Ads,SN_Specials,03/08/19,1,27
Twitter Ads,SN_Specials,03/09/19,0,22
Twitter Ads,SN_Specials,03/10/19,0,33
Twitter Ads,SN_Specials,03/11/19,2,66
Twitter Ads,SN_Specials,03/12/19,2,17
Twitter Ads,SN_Specials,03/13/19,0,20
Twitter Ads,SN_Specials,03/14/19,1,24
Twitter Ads,SN_Specials,03/15/19,0,33
Twitter Ads,SN_Specials,03/16/19,1,55
Twitter Ads,SN_Specials,03/17/19,1,33
Twitter Ads,SN_Specials,03/18/19,2,35
Twitter Ads,SN_Specials,03/19/19,0,29
Twitter Ads,SN_Specials,03/20/19,0,34
Twitter Ads,SN_Specials,03/21/19,1,34
Twitter Ads,SN_Specials,03/22/19,2,13
Twitter Ads,SN_Specials,03/23/19,1,20
Twitter Ads,SN_Specials,03/24/19,0,10
Twitter Ads,SN_Specials,03/25/19,1,29
Twitter Ads,SN_Specials,03/26/19,0,29
Twitter Ads,SN_Specials,03/27/19,0,15
Twitter Ads,SN_Specials,03/28/19,1,40
Twitter Ads,SN_Specials,03/29/19,1,23
Twitter Ads,SN_Specials,03/30/19,0,15
Twitter Ads,SN_Specials,03/31/19,0,17
Twitter Ads,SN_Specials,04/01/19,1,13
Twitter Ads,SN_Specials,04/02/19,0,15
Twitter Ads,SN_Specials,04/03/19,1,10
Twitter Ads,SN_Specials,04/04/19,0,11
Twitter Ads,SN_Specials,04/05/19,1,21
Twitter Ads,SN_Specials,04/06/19,0,13
Twitter Ads,SN_Specials,04/07/19,0,11
Twitter Ads,SN_Specials,04/08/19,0,11
Twitter Ads,SN_Specials,04/09/19,1,18
Twitter Ads,SN_Specials,04/10/19,1,23
Twitter Ads,SN_Specials,04/11/19,1,22
Twitter Ads,SN_Specials,04/12/19,0,25
Twitter Ads,SN_Specials,04/13/19,0,12
Twitter Ads,SN_Specials,04/14/19,0,10
Twitter Ads,SN_Specials,04/15/19,0,17
Twitter Ads,SN_Specials,04/16/19,0,28
Twitter Ads,SN_Specials,04/17/19,1,32
Twitter Ads,SN_Specials,04/18/19,0,19
Twitter Ads,SN_Specials,04/19/19,0,28
Twitter Ads,SN_Specials,04/20/19,0,19
Twitter Ads,SN_Specials,04/21/19,0,20
Twitter Ads,SN_Specials,04/22/19,0,29
Twitter Ads,SN_Specials,04/23/19,0,9
Twitter Ads,SN_Specials,04/24/19,0,18
Twitter Ads,SN_Specials,04/25/19,0,6
Twitter Ads,SN_Specials,04/26/19,0,18
Twitter Ads,SN_Specials,04/27/19,0,9
Twitter Ads,SN_Specials,04/28/19,0,11
Twitter Ads,SN_Specials,04/29/19,1,9
Twitter Ads,SN_Specials,04/30/19,0,21
Twitter Ads,SN_Specials,05/01/19,0,25
Twitter Ads,SN_Specials,05/02/19,0,23
Twitter Ads,SN_Specials,05/03/19,0,19
Twitter Ads,SN_Specials,05/04/19,0,12
Twitter Ads,SN_Specials,05/05/19,0,6
Twitter Ads,SN_Specials,05/06/19,0,23
Twitter Ads,SN_Specials,05/07/19,0,18
Twitter Ads,SN_Specials,05/08/19,0,25
Twitter Ads,SN_Specials,05/09/19,0,25
Twitter Ads,SN_Specials,05/10/19,0,38
Twitter Ads,SN_Specials,05/11/19,0,8
Twitter Ads,SN_Specials,05/12/19,1,20
Twitter Ads,SN_Specials,05/13/19,0,20
Twitter Ads,SN_Specials,05/14/19,0,64
Twitter Ads,SN_Specials,05/15/19,1,37
Twitter Ads,SN_Specials,05/16/19,1,70
Twitter Ads,SN_Specials,05/17/19,0,41
Twitter Ads,SN_Specials,05/18/19,0,298
Twitter Ads,SN_Specials,05/19/19,0,103
Twitter Ads,SN_Specials,05/20/19,0,23
Twitter Ads,SN_Specials,05/21/19,1,36
Twitter Ads,SN_Specials,05/22/19,0,29
Twitter Ads,SN_Specials,05/23/19,0,32
Twitter Ads,SN_Specials,05/24/19,1,19
Twitter Ads,SN_Specials,05/25/19,0,20
Twitter Ads,SN_Specials,05/26/19,0,25
Twitter Ads,SN_Specials,05/27/19,1,17
Twitter Ads,SN_Specials,05/28/19,0,26
Twitter Ads,SN_Specials,05/29/19,0,29
Twitter Ads,SN_Specials,05/30/19,0,62
Twitter Ads,SN_Specials,05/31/19,1,24
Twitter Ads,SN_Specials,06/01/19,0,22
Twitter Ads,SN_Specials,06/02/19,1,21
Twitter Ads,SN_Specials,06/03/19,3,31
Twitter Ads,SN_Specials,06/04/19,0,10
Twitter Ads,SN_Specials,06/05/19,1,19
Twitter Ads,SN_Specials,06/06/19,1,25
Twitter Ads,SN_Specials,06/07/19,0,21
Twitter Ads,SN_Specials,06/08/19,0,13
Twitter Ads,SN_Specials,06/09/19,0,14
Twitter Ads,SN_Specials,06/10/19,1,21
Twitter Ads,SN_Specials,06/11/19,2,23
Twitter Ads,SN_Specials,06/12/19,1,34
Twitter Ads,SN_Specials,06/13/19,0,28
Twitter Ads,SN_Specials,06/14/19,0,20
Twitter Ads,SN_Specials,06/15/19,1,16
Twitter Ads,SN_Specials,06/16/19,0,23
Twitter Ads,SN_Specials,06/17/19,0,13
Twitter Ads,SN_Specials,06/18/19,1,18
Twitter Ads,SN_Specials,06/19/19,1,39
Twitter Ads,SN_Specials,06/20/19,0,17
Twitter Ads,SN_Specials,06/21/19,1,25
Twitter Ads,SN_Specials,06/22/19,0,8
Twitter Ads,SN_Specials,06/23/19,1,44
Twitter Ads,SN_Specials,06/24/19,0,37
Twitter Ads,SN_Specials,06/25/19,0,55
Twitter Ads,SN_Specials,06/26/19,0,50
Twitter Ads,SN_Specials,06/27/19,0,31
Twitter Ads,SN_Specials,06/28/19,0,38
Twitter Ads,SN_Specials,06/29/19,0,16
Twitter Ads,SN_Specials,06/30/19,0,12
Twitter Ads,SN_Specials,07/01/19,0,33
Twitter Ads,SN_Specials,07/02/19,1,32
Twitter Ads,SN_Specials,07/03/19,0,22
Twitter Ads,SN_Specials,07/04/19,0,15
Twitter Ads,SN_Specials,07/05/19,0,12
Twitter Ads,SN_Specials,07/06/19,0,12
Twitter Ads,SN_Specials,07/07/19,0,11
Twitter Ads,SN_Specials,07/08/19,0,22
Twitter Ads,SN_Specials,07/09/19,0,22
Twitter Ads,SN_Specials,07/10/19,1,28
Twitter Ads,SN_Specials,07/11/19,0,15
Twitter Ads,SN_Specials,07/12/19,0,11
Twitter Ads,SN_Specials,07/13/19,0,13
Twitter Ads,SN_Specials,07/14/19,0,5
Twitter Ads,SN_Specials,07/15/19,0,11
Twitter Ads,SN_Specials,07/16/19,0,15
Twitter Ads,SN_Specials,07/17/19,0,11
Twitter Ads,SN_Specials,07/18/19,0,22
Twitter Ads,SN_Specials,07/19/19,0,10
Twitter Ads,SN_Specials,07/20/19,0,6
Twitter Ads,SN_Specials,07/21/19,0,7
Twitter Ads,SN_Specials,07/22/19,0,21
Twitter Ads,SN_Specials,07/23/19,0,28
Twitter Ads,SN_Specials,07/24/19,0,10
Twitter Ads,SN_Specials,07/25/19,0,15
Twitter Ads,SN_Specials,07/26/19,0,5
Twitter Ads,SN_Specials,07/27/19,0,5
Twitter Ads,SN_Specials,07/28/19,0,4
Twitter Ads,SN_Specials,07/29/19,0,16
Twitter Ads,SN_Specials,07/30/19,0,7
Twitter Ads,SN_Specials,07/31/19,0,14
Twitter Ads,SN_Specials,08/01/19,0,17
Twitter Ads,SN_Specials,08/02/19,0,15
Twitter Ads,SN_Specials,08/03/19,0,8
Twitter Ads,SN_Specials,08/04/19,0,8
Twitter Ads,SN_Specials,08/05/19,0,8
Twitter Ads,SN_Specials,08/06/19,1,23
Twitter Ads,SN_Specials,08/07/19,2,27
Twitter Ads,SN_Specials,08/08/19,1,35
Twitter Ads,SN_Specials,08/09/19,0,21
Twitter Ads,SN_Specials,08/10/19,0,9
Twitter Ads,SN_Specials,08/11/19,0,9
Twitter Ads,SN_Specials,08/12/19,0,23
Twitter Ads,SN_Specials,08/13/19,0,28
Twitter Ads,SN_Specials,08/14/19,0,30
Twitter Ads,SN_Specials,08/15/19,0,15
Twitter Ads,SN_Specials,08/16/19,0,19
Twitter Ads,SN_Specials,08/17/19,0,10
Twitter Ads,SN_Specials,08/18/19,0,17
Twitter Ads,SN_Specials,08/19/19,0,46
Twitter Ads,SN_Specials,08/20/19,0,28
Twitter Ads,SN_Specials,08/21/19,1,34
Twitter Ads,SN_Specials,08/22/19,0,23
Twitter Ads,SN_Specials,08/23/19,2,50
Twitter Ads,SN_Specials,08/24/19,0,29
Twitter Ads,SN_Specials,08/25/19,1,31
Twitter Ads,SN_Specials,08/26/19,2,37
Twitter Ads,SN_Specials,08/27/19,1,58
Twitter Ads,SN_Specials,08/28/19,0,31
Twitter Ads,SN_Specials,08/29/19,0,33
Twitter Ads,SN_Specials,08/30/19,0,75
Twitter Ads,SN_Specials,08/31/19,0,51
Twitter Ads,SN_Specials,09/01/19,1,32
Twitter Ads,SN_Specials,09/02/19,0,21
Twitter Ads,SN_Specials,09/03/19,1,22
Twitter Ads,SN_Specials,09/04/19,0,29
Twitter Ads,SN_Specials,09/05/19,1,25
Twitter Ads,SN_Specials,09/06/19,0,80
Twitter Ads,SN_Specials,09/07/19,0,31
Twitter Ads,SN_Specials,09/08/19,0,30
Twitter Ads,SN_Specials,09/09/19,1,26
Twitter Ads,SN_Specials,09/10/19,0,55
Twitter Ads,SN_Specials,09/11/19,0,52
Twitter Ads,SN_Specials,09/12/19,0,40
Twitter Ads,SN_Specials,09/13/19,0,438
Twitter Ads,SN_Specials,09/14/19,1,58
Twitter Ads,SN_Specials,09/15/19,0,39
Twitter Ads,SN_Specials,09/16/19,2,26
Twitter Ads,SN_Specials,09/17/19,1,23
Twitter Ads,SN_Specials,09/18/19,0,13
Twitter Ads,SN_Specials,09/19/19,1,31
Twitter Ads,SN_Specials,09/20/19,1,259
Twitter Ads,SN_Specials,09/21/19,0,44
Twitter Ads,SN_Specials,09/22/19,0,21
Twitter Ads,SN_Specials,09/23/19,1,30
Twitter Ads,SN_Specials,09/24/19,0,17
Twitter Ads,SN_Specials,09/25/19,0,26
Twitter Ads,SN_Specials,09/26/19,1,28
Twitter Ads,SN_Specials,09/27/19,0,181
Twitter Ads,SN_Specials,09/28/19,1,28
Twitter Ads,SN_Specials,09/29/19,0,17
Twitter Ads,SN_Specials,09/30/19,0,16
Twitter Ads,SN_Specials,10/01/19,1,19
Twitter Ads,SN_Specials,10/02/19,0,18
Twitter Ads,SN_Specials,10/03/19,0,14
Twitter Ads,SN_Specials,10/04/19,2,73
Twitter Ads,SN_Specials,10/05/19,0,27
Twitter Ads,SN_Specials,10/06/19,0,41
Twitter Ads,SN_Specials,10/07/19,0,54
Twitter Ads,SN_Specials,10/08/19,2,21
Twitter Ads,SN_Specials,10/09/19,0,23
Twitter Ads,SN_Specials,10/10/19,0,28
Twitter Ads,SN_Specials,10/11/19,0,137
Twitter Ads,SN_Specials,10/12/19,1,37
Twitter Ads,SN_Specials,10/13/19,0,31
Twitter Ads,SN_Specials,10/14/19,0,27
Twitter Ads,SN_Specials,10/15/19,0,23
Twitter Ads,SN_Specials,10/16/19,1,23
Twitter Ads,SN_Specials,10/17/19,1,46
Twitter Ads,SN_Specials,10/18/19,1,286
Twitter Ads,SN_Specials,10/19/19,0,47
Twitter Ads,SN_Specials,10/20/19,1,34
Twitter Ads,SN_Specials,10/21/19,2,42
Twitter Ads,SN_Specials,10/22/19,0,56
Twitter Ads,SN_Specials,10/23/19,0,385
Twitter Ads,SN_Specials,10/24/19,0,101
Twitter Ads,SN_Specials,10/25/19,1,220
Twitter Ads,SN_Specials,10/26/19,0,45
Twitter Ads,SN_Specials,10/27/19,0,41
Twitter Ads,SN_Specials,10/28/19,0,53
Twitter Ads,SN_Specials,10/29/19,0,51
Twitter Ads,SN_Specials,10/30/19,1,46
Twitter Ads,SN_Specials,10/31/19,1,31
Twitter Ads,SN_Specials,11/01/19,0,32
Twitter Ads,SN_Specials,11/02/19,1,222
Twitter Ads,SN_Specials,11/03/19,0,72
Twitter Ads,SN_Specials,11/04/19,2,41
Twitter Ads,SN_Specials,11/05/19,1,37
Twitter Ads,SN_Specials,11/06/19,0,40
Twitter Ads,SN_Specials,11/07/19,0,41
Twitter Ads,SN_Specials,11/08/19,1,179
Twitter Ads,SN_Specials,11/09/19,0,62
Twitter Ads,SN_Specials,11/10/19,0,26
Twitter Ads,SN_Specials,11/11/19,1,31
Twitter Ads,SN_Specials,11/12/19,1,42
Twitter Ads,SN_Specials,11/13/19,0,67
Twitter Ads,SN_Specials,11/14/19,2,19
Twitter Ads,SN_Specials,11/15/19,2,35
Twitter Ads,SN_Specials,11/16/19,1,37
Twitter Ads,SN_Specials,11/17/19,3,25
Twitter Ads,SN_Specials,11/18/19,1,23
Twitter Ads,SN_Specials,11/19/19,1,31
Twitter Ads,SN_Specials,11/20/19,1,34
Twitter Ads,SN_Specials,11/21/19,0,21
Twitter Ads,SN_Specials,11/22/19,0,26
Twitter Ads,SN_Specials,11/23/19,1,16
Twitter Ads,SN_Specials,11/24/19,2,23
Twitter Ads,SN_Specials,11/25/19,1,51
Twitter Ads,SN_Specials,11/26/19,0,48
Twitter Ads,SN_Specials,11/27/19,3,30
Twitter Ads,SN_Specials,11/28/19,2,32
Twitter Ads,SN_Specials,11/29/19,2,27
Twitter Ads,SN_Specials,11/30/19,2,19
Twitter Ads,SN_Specials,12/01/19,0,25
Twitter Ads,SN_Specials,12/02/19,1,19
Twitter Ads,SN_Specials,12/03/19,1,18
Twitter Ads,SN_Specials,12/04/19,0,13
Twitter Ads,SN_Specials,12/05/19,2,15
Twitter Ads,SN_Specials,12/06/19,1,17
Twitter Ads,SN_Specials,12/07/19,0,11
Twitter Ads,SN_Specials,12/08/19,2,8
Twitter Ads,SN_Specials,12/09/19,2,23
Twitter Ads,SN_Specials,12/10/19,0,24
Twitter Ads,SN_Specials,12/11/19,1,15
Twitter Ads,SN_Specials,12/12/19,0,5
Twitter Ads,SN_Specials,12/13/19,2,21
Twitter Ads,SN_Specials,12/14/19,0,9
Twitter Ads,SN_Specials,12/15/19,0,4
Twitter Ads,SN_Specials,12/16/19,1,10
Twitter Ads,SN_Specials,12/17/19,2,10
Twitter Ads,SN_Specials,12/18/19,1,15
Twitter Ads,SN_Specials,12/19/19,2,7
Twitter Ads,SN_Specials,12/20/19,2,11
Twitter Ads,SN_Specials,12/21/19,6,11
Twitter Ads,SN_Specials,12/22/19,5,13
Twitter Ads,SN_Specials,12/23/19,3,28
Twitter Ads,SN_Specials,12/24/19,3,11
Twitter Ads,SN_Specials,12/25/19,1,9
Twitter Ads,SN_Specials,12/26/19,1,13
Twitter Ads,SN_Specials,12/27/19,2,23
Twitter Ads,SN_Specials,12/28/19,1,39
Twitter Ads,SN_Specials,12/29/19,2,29
Twitter Ads,SN_Specials,12/30/19,1,27
Twitter Ads,SN_Specials,12/31/19,0,15
Twitter Ads,SN_Specials,01/01/20,4,29
Twitter Ads,SN_Specials,01/02/20,0,24
Twitter Ads,SN_Specials,01/03/20,0,39
Twitter Ads,SN_Specials,01/04/20,1,22
Twitter Ads,SN_Specials,01/05/20,2,29
Twitter Ads,SN_Specials,01/06/20,1,17
Twitter Ads,SN_Specials,01/07/20,2,21
Twitter Ads,SN_Specials,01/08/20,2,25
Twitter Ads,SN_Specials,01/09/20,0,38
Twitter Ads,SN_Specials,01/10/20,1,229
Twitter Ads,SN_Specials,01/11/20,1,73
Twitter Ads,SN_Specials,01/12/20,0,35
Twitter Ads,SN_Specials,01/13/20,3,30
Twitter Ads,SN_Specials,01/14/20,2,47
Twitter Ads,SN_Specials,01/15/20,2,36
Twitter Ads,SN_Specials,01/16/20,0,57
Twitter Ads,SN_Specials,01/17/20,1,223
Twitter Ads,SN_Specials,01/18/20,1,30
Twitter Ads,SN_Specials,01/19/20,1,34
Twitter Ads,SN_Specials,01/20/20,0,26
Twitter Ads,SN_Specials,01/21/20,0,32
Twitter Ads,SN_Specials,01/22/20,2,28
Twitter Ads,SN_Specials,01/23/20,0,23
Twitter Ads,SN_Specials,01/24/20,0,24
Twitter Ads,SN_Specials,01/25/20,0,19
Twitter Ads,SN_Specials,01/26/20,4,29
Twitter Ads,SN_Specials,01/27/20,4,40
Twitter Ads,SN_Specials,01/28/20,4,57
Twitter Ads,SN_Specials,01/29/20,1,62
Twitter Ads,SN_Specials,01/30/20,0,48
